lat,lng,time
103.798613,35.860528,2021-04-29 20:42:19
103.173782,36.279914,2021-04-22 14:18:23
103.448755,35.695212,2021-03-04 18:00:17
103.404675,35.786886,2021-04-01 15:34:24
103.707544,36.420164,2021-03-02 01:21:41
103.561916,35.747363,2021-04-22 01:15:31
103.379874,35.788823,2021-05-06 17:02:11
103.099363,35.842751,2021-03-14 12:37:48
103.542044,36.332447,2021-02-14 04:21:05
103.743196,36.032663,2021-02-24 09:41:31
103.604072,36.450598,2021-02-02 05:14:59
103.896881,36.087682,2021-03-23 07:46:54
103.210384,36.115989,2021-02-26 13:26:46
103.473421,35.612635,2021-01-22 03:06:08
103.296364,35.686649,2021-02-06 04:40:08
103.531393,36.331318,2021-01-18 12:34:03
103.423759,36.110394,2021-03-03 01:17:17
103.835403,36.181853,2021-01-12 16:00:26
103.373923,36.329671,2021-04-06 20:29:23
103.408221,35.758853,2021-03-02 01:31:22
103.453412,35.838729,2021-04-29 04:16:53
103.342874,35.851925,2021-03-17 20:17:07
103.378272,36.208066,2021-03-24 21:22:32
103.753500,36.156220,2021-02-08 22:08:44
103.812264,36.242951,2021-01-07 06:17:17
103.513125,35.921340,2021-03-30 22:06:20
103.195471,36.236009,2021-01-18 22:44:23
103.852872,36.119450,2021-05-05 14:10:53
103.197500,36.174738,2021-02-07 20:04:00
103.166719,36.131578,2021-04-09 06:35:25
103.557470,35.861618,2021-04-04 09:33:03
103.693165,36.259720,2021-01-23 05:08:41
103.780694,36.000561,2021-01-17 04:48:58
103.157310,35.928028,2021-03-01 22:20:04
103.515275,36.422558,2021-04-17 08:58:36
103.333590,35.656128,2021-03-01 05:08:12
103.768134,35.912348,2021-01-09 20:05:21
103.418207,36.300545,2021-01-18 23:20:49
103.707160,35.888399,2021-04-11 22:24:10
103.503597,35.687960,2021-01-11 07:29:29
103.636483,35.976927,2021-01-13 20:14:04
103.385779,36.400582,2021-03-23 00:40:57
103.542077,36.086936,2021-03-27 14:17:33
103.865872,36.017894,2021-03-31 08:37:42
103.224712,35.778592,2021-03-28 15:02:23
103.176762,36.044948,2021-03-21 14:12:46
103.852852,36.059723,2021-02-07 13:45:33
103.723409,36.231676,2021-04-26 02:02:54
103.506668,36.086215,2021-01-13 20:52:04
103.864673,36.020364,2021-02-02 18:01:34
103.667068,35.679723,2021-02-19 19:31:35
103.873774,36.253974,2021-03-28 23:52:41
103.532210,36.181405,2021-04-08 05:19:53
103.594104,36.302930,2021-01-10 06:37:02
103.505004,36.435065,2021-02-22 08:13:12
103.437838,35.726013,2021-03-15 21:55:58
103.281139,35.677235,2021-02-27 22:47:54
103.175846,36.022156,2021-02-27 21:16:57
103.457056,35.860842,2021-02-16 20:53:22
103.480120,35.799653,2021-02-03 11:33:15
103.398658,35.746641,2021-04-07 19:41:10
103.140105,36.161356,2021-04-18 00:27:52
103.826667,36.002016,2021-03-29 15:01:29
103.138770,35.764298,2021-02-09 07:17:34
103.709406,36.087366,2021-01-01 09:22:28
103.547946,35.657351,2021-03-04 09:53:18
103.078337,36.024981,2021-04-29 14:45:42
103.773769,35.713036,2021-01-28 17:36:02
103.461425,35.647244,2021-01-28 19:12:42
103.839369,36.106221,2021-03-23 15:48:02
103.453540,35.887343,2021-01-27 10:57:37
103.744096,35.883475,2021-04-23 14:43:30
103.595050,36.320506,2021-03-03 18:27:11
103.298758,35.905111,2021-04-03 06:41:50
103.468323,35.769032,2021-01-22 10:58:59
103.489906,35.916641,2021-02-04 22:29:10
103.175039,35.878393,2021-02-15 09:10:53
103.297503,36.092017,2021-02-25 09:49:56
103.421572,36.397240,2021-01-18 00:18:29
103.573184,36.388327,2021-02-24 16:49:27
103.276975,35.969421,2021-02-15 17:08:11
103.298118,36.279843,2021-03-22 12:16:17
103.327039,35.882741,2021-04-13 00:51:23
103.357513,36.274037,2021-03-25 22:57:23
103.335839,36.060866,2021-01-11 21:17:00
103.899474,36.080379,2021-01-01 13:08:44
103.361848,35.983421,2021-04-05 18:25:06
103.616806,36.196100,2021-04-22 08:00:51
103.352931,36.124524,2021-01-21 08:45:15
103.254637,36.352112,2021-03-22 02:56:18
103.658614,36.337198,2021-03-14 20:57:45
103.735014,36.186655,2021-04-12 07:35:02
103.593126,35.644014,2021-03-16 13:58:30
103.341059,36.059807,2021-04-29 06:24:17
103.415415,35.679884,2021-01-07 04:41:10
103.733375,36.095226,2021-02-28 05:32:41
103.705217,36.138131,2021-01-26 08:52:36
103.167335,35.906796,2021-03-30 13:04:18
103.187412,36.051739,2021-03-05 15:27:57
103.086147,36.193905,2021-05-02 14:06:02
103.811458,36.280473,2021-04-13 13:14:46
103.441030,36.262275,2021-03-22 00:16:21
103.415957,36.025663,2021-04-09 14:43:36
103.595851,36.442395,2021-02-12 13:23:45
103.501413,36.423024,2021-04-18 07:38:39
103.267294,35.916793,2021-02-08 14:22:51
103.582571,36.008520,2021-02-25 21:02:59
103.077407,35.990354,2021-02-14 21:55:53
103.384730,36.262796,2021-02-10 19:23:51
103.284236,36.307653,2021-02-21 03:25:30
103.881633,36.063523,2021-01-26 17:25:40
103.674761,35.919273,2021-03-16 10:47:13
103.185138,35.876155,2021-04-06 16:10:50
103.446474,36.135825,2021-03-29 13:44:28
103.592598,36.212226,2021-05-01 04:35:03
103.190493,36.202696,2021-03-04 05:07:50
103.599754,36.316266,2021-04-02 11:04:37
103.622013,35.720481,2021-02-01 19:02:28
103.622786,36.283948,2021-02-07 19:55:55
103.263882,36.232885,2021-03-24 15:29:34
103.197560,35.757327,2021-03-29 20:34:04
103.485977,35.983622,2021-02-23 09:25:03
103.428839,36.392986,2021-03-10 14:41:15
103.384836,36.292430,2021-01-03 19:13:34
103.795407,35.773949,2021-02-14 12:05:37
103.293246,35.710642,2021-02-26 06:50:38
103.878758,36.189688,2021-02-12 14:11:01
103.646346,35.867022,2021-04-13 07:23:16
103.573811,35.807062,2021-03-11 14:31:18
103.744853,36.080604,2021-02-02 19:00:50
103.397882,35.809952,2021-02-13 04:46:06
103.278738,36.337336,2021-01-09 18:24:45
103.818144,36.278093,2021-02-20 00:15:54
103.156828,36.000162,2021-03-02 20:15:14
103.498267,36.476078,2021-02-16 21:25:50
103.106372,36.238701,2021-02-05 10:53:28
103.790894,35.863448,2021-02-03 22:28:11
103.907325,35.944088,2021-02-03 06:33:00
103.655200,35.970277,2021-03-08 14:51:27
103.202827,35.929937,2021-01-27 15:01:08
103.469221,36.107370,2021-04-08 11:05:35
103.607881,35.666266,2021-03-29 22:33:46
103.232407,36.265284,2021-05-04 13:15:24
103.300817,36.295610,2021-04-11 14:12:26
103.119249,36.167760,2021-04-12 01:30:34
103.856054,36.168175,2021-03-01 07:53:07
103.661511,35.703749,2021-03-07 14:13:17
103.176916,36.006106,2021-02-16 18:03:41
103.894087,36.010111,2021-04-21 22:25:15
103.527992,35.988252,2021-01-30 02:15:41
103.481223,35.979940,2021-04-13 22:30:19
103.084601,36.207085,2021-03-05 13:03:27
103.542040,35.771872,2021-04-07 11:43:31
103.343008,36.202618,2021-01-22 21:45:55
103.350921,35.700420,2021-04-18 20:12:26
103.614205,35.776482,2021-02-04 01:56:35
103.083964,35.850196,2021-04-26 21:01:35
103.465253,35.985245,2021-03-28 14:22:24
103.544581,36.354003,2021-04-24 13:45:53
103.480839,35.670074,2021-01-11 18:53:17
103.472345,36.363913,2021-04-06 11:51:22
103.539022,36.126546,2021-01-29 04:11:19
103.634869,36.100422,2021-04-20 15:02:25
103.685002,36.209659,2021-05-01 02:13:05
103.483587,36.475824,2021-04-03 15:48:08
103.389033,35.677387,2021-03-24 21:13:46
103.897628,35.938742,2021-04-21 17:19:31
103.630571,35.921000,2021-01-02 18:51:37
103.296142,36.278371,2021-04-17 22:16:41
103.681423,35.737587,2021-02-28 16:36:10
103.855758,36.268984,2021-02-02 12:48:32
103.661502,35.950072,2021-02-20 02:47:13
103.246528,35.765311,2021-03-27 20:57:28
103.325021,35.704835,2021-03-31 21:04:34
103.828405,36.112744,2021-03-15 16:31:32
103.563785,35.883612,2021-02-05 07:00:51
103.557551,36.025719,2021-03-25 00:57:52
103.793995,36.194617,2021-03-03 19:09:52
103.447492,35.927198,2021-04-25 00:46:18
103.404699,35.606141,2021-03-01 04:01:48
103.509903,35.807060,2021-02-10 07:45:16
103.717795,36.170982,2021-04-10 21:40:38
103.325924,36.079044,2021-03-30 20:06:26
103.562508,35.902044,2021-03-05 01:48:02
103.904420,35.946941,2021-01-23 07:22:11
103.737807,35.947497,2021-01-04 10:27:03
103.290629,35.949636,2021-03-02 05:39:34
103.392441,36.112932,2021-04-28 08:02:27
103.435494,35.967618,2021-01-10 06:19:44
103.083206,36.043623,2021-04-29 09:22:49
103.401212,35.637367,2021-03-09 03:11:24
103.467153,35.738671,2021-02-27 05:13:02
103.089044,35.981457,2021-03-17 21:19:44
103.067547,36.182759,2021-03-03 20:47:37
103.704584,36.163505,2021-04-23 04:41:40
103.841736,36.050708,2021-01-18 00:48:34
103.226026,35.918864,2021-03-26 19:43:11
103.100589,35.895618,2021-01-24 00:00:09
103.142431,35.981303,2021-03-26 07:06:10
103.176707,36.328097,2021-03-24 01:03:24
103.661919,35.745590,2021-03-26 08:49:35
103.215084,36.365264,2021-01-17 14:59:54
103.818159,35.848601,2021-03-29 17:44:07
103.470049,35.763713,2021-04-11 18:42:22
103.507899,35.611612,2021-01-04 14:45:51
103.320569,35.840341,2021-02-05 11:23:04
103.772694,36.139139,2021-04-07 19:06:49
103.387778,36.367720,2021-03-05 08:46:51
103.531839,36.079883,2021-03-29 20:50:02
103.786610,35.966986,2021-01-09 20:29:00
103.260504,35.921831,2021-02-02 00:58:36
103.856067,35.953529,2021-04-19 05:09:54
103.696501,36.318246,2021-02-14 06:53:54
103.321258,35.884180,2021-05-04 10:43:53
103.150540,36.255733,2021-01-23 02:43:53
103.199994,36.063551,2021-01-23 04:25:22
103.668355,35.806962,2021-02-10 15:13:55
103.479093,36.239655,2021-03-21 18:33:40
103.176998,35.913632,2021-04-17 20:44:36
103.376716,35.773173,2021-02-26 02:57:35
103.512057,35.864798,2021-03-09 05:58:11
103.370865,36.290505,2021-03-04 04:54:41
103.323935,35.792062,2021-02-05 14:36:14
103.126060,36.129827,2021-02-03 14:54:02
103.518140,36.300830,2021-02-11 13:52:39
103.809962,35.962099,2021-02-21 01:54:49
103.637518,35.716730,2021-04-29 07:12:02
103.243087,35.816936,2021-04-04 14:31:35
103.192103,35.929697,2021-03-26 06:08:06
103.223676,35.706170,2021-02-04 20:18:10
103.646321,36.335626,2021-03-03 18:40:46
103.267472,36.054998,2021-01-25 10:02:10
103.623098,36.210434,2021-01-02 16:14:02
103.327489,36.055425,2021-05-01 08:59:10
103.550202,35.977256,2021-04-14 03:12:06
103.063072,36.073204,2021-02-12 11:58:11
103.288122,36.015539,2021-05-06 03:40:31
103.058823,36.061997,2021-04-20 04:24:52
103.656514,36.344313,2021-02-08 06:54:44
103.691955,36.067852,2021-04-21 20:15:46
103.638057,35.753965,2021-01-30 22:57:23
103.366961,36.136600,2021-03-03 23:51:37
103.300116,36.077241,2021-03-26 15:13:51
103.498077,35.717186,2021-01-01 20:37:51
103.648911,35.797727,2021-04-01 15:09:04
103.276638,36.074296,2021-04-16 11:31:29
103.634793,35.688876,2021-01-17 07:12:18
103.485602,36.082914,2021-03-23 07:14:20
103.547983,36.254584,2021-03-31 11:13:57
103.807926,36.137637,2021-04-15 11:26:15
103.602517,35.626834,2021-03-13 01:52:55
103.316349,35.866635,2021-01-11 13:57:54
103.286412,36.001216,2021-01-12 21:23:06
103.619943,36.447813,2021-05-03 04:32:03
103.369893,36.199394,2021-03-27 02:14:50
103.545049,36.211917,2021-01-30 19:02:58
103.716341,36.231401,2021-02-10 10:18:27
103.349229,35.648869,2021-04-10 12:31:36
103.464186,35.761755,2021-02-17 02:31:35
103.567708,35.957221,2021-04-07 06:40:01
103.508956,36.439538,2021-01-22 20:39:15
103.351815,35.871773,2021-02-09 07:54:53
103.571183,35.905892,2021-01-01 03:24:37
103.373582,35.689042,2021-05-03 03:13:11
103.103855,36.127303,2021-02-06 00:36:11
103.367026,35.773042,2021-01-18 03:51:14
103.302637,36.153994,2021-04-11 21:52:02
103.493609,36.465936,2021-05-03 18:56:12
103.586838,35.652112,2021-04-23 16:33:42
103.383293,36.173225,2021-05-05 06:46:21
103.568119,35.914396,2021-04-10 12:51:07
103.527712,36.061009,2021-04-30 13:15:39
103.783847,35.984236,2021-02-03 23:01:15
103.264865,36.292408,2021-01-18 14:06:58
103.306305,35.885650,2021-01-21 02:03:54
103.507670,35.810846,2021-01-08 06:51:32
103.927574,36.023176,2021-01-26 11:33:54
103.915442,35.990773,2021-02-05 19:50:55
103.372884,35.916069,2021-01-04 12:45:03
103.788857,35.716149,2021-04-08 20:19:01
103.618393,35.738790,2021-01-17 23:41:26
103.695846,35.670660,2021-04-17 13:25:09
103.262576,36.283118,2021-02-08 22:32:26
103.689095,35.707230,2021-02-19 00:56:39
103.634391,36.197478,2021-01-31 22:15:53
103.839555,35.753582,2021-01-03 09:36:45
103.329330,36.289579,2021-01-25 04:00:27
103.716112,36.197931,2021-03-14 13:21:11
103.439133,36.464917,2021-04-27 14:45:38
103.608243,35.929960,2021-01-23 02:04:49
103.552885,36.003915,2021-04-13 19:52:07
103.378265,35.837460,2021-03-12 18:57:51
103.530852,36.214423,2021-03-20 04:29:19
103.635040,35.773346,2021-04-03 20:37:27
103.602755,36.420402,2021-03-21 03:57:35
103.312600,35.830626,2021-04-14 07:30:46
103.569962,35.899584,2021-02-14 20:27:52
103.715208,35.832940,2021-02-06 11:44:13
103.603291,36.012236,2021-03-08 12:31:40
103.520595,36.320843,2021-01-30 02:50:13
103.707033,36.223623,2021-03-06 16:35:36
103.098164,35.998681,2021-01-28 17:21:45
103.244385,35.830466,2021-03-14 20:23:26
103.789007,36.048088,2021-05-03 22:35:37
103.253429,36.295978,2021-02-11 01:25:21
103.785951,36.057873,2021-02-07 09:27:15
103.335684,36.433614,2021-04-30 05:06:32
103.566890,35.681614,2021-02-08 23:32:20
103.890315,35.889328,2021-02-12 18:29:41
103.463898,35.674940,2021-01-03 08:10:02
103.161423,36.175954,2021-03-13 07:47:40
103.530110,36.193891,2021-01-20 15:59:32
103.354887,35.805086,2021-02-23 11:58:08
103.760637,35.907929,2021-03-16 20:53:12
103.373710,36.182655,2021-02-26 21:16:52
103.756170,36.210430,2021-02-17 07:53:37
103.271550,35.888414,2021-03-23 03:40:38
103.463544,36.152613,2021-03-08 12:00:36
103.520995,35.756217,2021-01-10 21:01:37
103.249502,36.118436,2021-04-24 18:31:10
103.472707,36.427628,2021-04-28 11:45:26
103.137248,36.004736,2021-04-11 08:07:34
103.877671,36.151896,2021-05-04 08:34:45
103.444283,35.714060,2021-02-04 20:36:58
103.717710,35.678874,2021-04-23 22:42:42
103.459205,36.258723,2021-01-28 11:22:39
103.652824,35.957632,2021-02-16 12:01:00
103.129467,36.042053,2021-03-20 13:43:43
103.803462,35.741374,2021-02-16 06:46:12
103.297148,36.068385,2021-02-17 13:56:39
103.172709,35.834244,2021-01-15 00:41:50
103.388850,36.056108,2021-02-24 14:59:40
103.254869,35.794363,2021-01-12 23:57:56
103.859857,36.275912,2021-04-04 21:38:50
103.918974,36.159769,2021-02-20 02:41:41
103.458499,36.323558,2021-04-07 02:44:26
103.235224,35.778042,2021-03-18 13:04:14
103.832455,36.031124,2021-02-08 12:21:40
103.295943,36.124040,2021-05-04 04:21:44
103.162274,35.858682,2021-01-21 09:57:37
103.585194,36.363200,2021-04-22 14:42:36
103.745385,35.702609,2021-01-28 03:51:16
103.167002,36.214372,2021-01-28 13:43:58
103.371579,36.372241,2021-04-28 18:44:39
103.506358,35.780750,2021-03-08 06:39:37
103.542281,35.771026,2021-03-19 09:04:47
103.599120,35.785264,2021-04-12 20:23:53
103.733436,36.147210,2021-03-07 02:27:42
103.606446,35.879562,2021-04-22 21:14:52
103.583682,35.703099,2021-01-13 01:40:14
103.223320,35.911745,2021-03-15 10:09:20
103.431097,35.722796,2021-02-02 16:34:04
103.543113,35.808443,2021-03-24 22:47:10
103.199112,35.916207,2021-02-11 21:28:37
103.858700,36.111467,2021-04-19 12:25:46
103.450785,36.437266,2021-01-07 08:19:31
103.778405,36.374340,2021-01-29 17:08:54
103.500849,36.047546,2021-03-20 12:42:21
103.718605,36.036269,2021-01-15 13:47:16
103.520176,36.187753,2021-01-26 20:40:28
103.557455,36.102231,2021-01-03 15:22:57
103.588071,36.003770,2021-04-21 11:07:07
103.390149,36.281136,2021-04-14 05:31:23
103.225260,36.236452,2021-02-15 23:13:04
103.550288,36.287569,2021-03-19 06:58:08
103.233486,35.793730,2021-04-07 13:13:24
103.526483,35.602544,2021-04-07 19:46:46
103.434319,35.931924,2021-03-15 12:28:05
103.087669,35.983199,2021-01-26 17:56:13
103.863632,35.946984,2021-04-12 04:44:33
103.488133,35.993679,2021-04-11 11:10:27
103.544286,36.178921,2021-02-03 08:09:17
103.661368,35.986982,2021-03-10 09:32:17
103.068497,35.934800,2021-03-17 13:45:16
103.752724,36.321213,2021-01-10 13:38:13
103.850677,36.033709,2021-01-04 09:24:50
103.295216,36.054856,2021-03-18 17:39:28
103.383908,35.810850,2021-03-17 06:22:48
103.765642,36.206420,2021-01-19 14:18:34
103.787443,36.124602,2021-02-06 14:41:14
103.337773,36.417898,2021-03-04 23:38:14
103.185597,35.861475,2021-03-23 11:27:35
103.581567,36.322558,2021-03-04 12:00:49
103.365028,35.905961,2021-03-16 22:35:50
103.226231,36.119062,2021-01-27 04:53:57
103.078485,36.193912,2021-02-20 00:24:47
103.365118,36.187055,2021-04-05 16:08:04
103.695870,36.197497,2021-04-26 09:17:37
103.234591,35.702217,2021-04-25 07:02:07
103.483470,36.014923,2021-04-22 08:46:37
103.057741,35.993185,2021-01-04 15:54:57
103.264101,35.666476,2021-03-01 02:12:16
103.894489,36.062043,2021-03-02 13:50:38
103.619697,36.315521,2021-03-23 22:31:19
103.275807,35.859206,2021-03-22 14:34:11
103.421625,36.300464,2021-04-23 08:15:52
103.805801,36.258409,2021-01-09 02:07:25
103.262964,35.931435,2021-03-02 09:07:34
103.145191,35.980112,2021-04-01 00:42:18
103.617732,35.644609,2021-03-27 00:45:47
103.444852,36.004804,2021-02-25 03:28:39
103.418804,36.256106,2021-03-08 00:51:24
103.897923,36.031597,2021-04-09 22:06:10
103.674065,36.394150,2021-03-12 01:12:21
103.658605,36.050177,2021-01-09 06:37:42
103.075015,35.865488,2021-01-19 08:22:30
103.127524,36.149432,2021-03-31 10:11:24
103.391975,35.967380,2021-04-13 07:53:07
103.717706,35.763888,2021-03-29 23:08:52
103.163512,35.884440,2021-03-20 07:16:40
103.360857,36.065223,2021-04-27 11:15:48
103.463303,35.700871,2021-01-26 13:12:48
103.710699,36.078825,2021-03-27 01:21:30
103.446104,36.248392,2021-04-01 17:58:20
103.368572,35.743396,2021-03-30 01:44:51
103.328241,36.289965,2021-01-14 05:37:15
103.824889,35.976885,2021-02-03 23:31:26
103.304931,35.692942,2021-04-20 23:52:01
103.287079,35.967078,2021-03-29 03:07:14
103.622777,35.831026,2021-03-08 21:22:14
103.115180,36.189144,2021-03-05 18:54:05
103.400125,35.896023,2021-02-16 12:16:56
103.658501,35.621125,2021-05-05 17:23:06
103.792481,36.282273,2021-01-14 04:39:41
103.304273,36.252501,2021-04-26 20:39:14
103.278673,36.422824,2021-02-14 21:37:31
103.123424,35.970017,2021-03-29 08:37:13
103.781012,35.690662,2021-03-09 07:21:50
103.310598,35.752018,2021-03-07 09:05:25
103.140422,36.016362,2021-02-03 10:29:48
103.430121,36.377723,2021-03-27 21:30:43
103.210320,36.224296,2021-01-21 21:16:37
103.693652,36.022387,2021-02-25 00:18:40
103.672450,36.268622,2021-03-24 01:47:35
103.714173,36.269337,2021-03-15 04:46:58
103.321363,35.631433,2021-01-22 09:38:25
103.884206,35.858266,2021-01-01 08:10:28
103.514906,36.044252,2021-01-28 04:44:55
103.820618,36.239626,2021-03-12 12:55:17
103.652437,35.976730,2021-03-21 05:21:59
103.590434,36.334871,2021-04-21 20:51:01
103.606280,36.401840,2021-02-21 12:04:43
103.629084,35.709215,2021-02-09 03:17:37
103.566377,36.384932,2021-01-17 09:07:43
103.591811,35.786481,2021-02-18 22:54:51
103.594636,36.059177,2021-03-10 00:01:11
103.781956,35.888299,2021-01-17 10:48:06
103.706357,35.787467,2021-02-26 19:05:05
103.174843,35.938780,2021-04-02 10:18:24
103.913126,36.178439,2021-01-26 10:44:16
103.861619,36.260593,2021-01-28 20:25:57
103.380570,35.643386,2021-04-08 12:46:01
103.459368,35.922783,2021-03-29 15:36:10
103.392401,36.009481,2021-01-11 09:23:47
103.443765,35.742511,2021-02-05 10:39:07
103.206771,36.208520,2021-05-01 12:00:22
103.158984,35.767822,2021-01-14 20:00:37
103.329626,36.436566,2021-01-04 11:07:42
103.452313,36.464136,2021-01-13 05:28:29
103.549676,35.912561,2021-02-01 07:34:56
103.709356,35.897964,2021-02-27 08:32:15
103.215350,36.185822,2021-02-19 03:53:30
103.552047,36.058481,2021-04-22 01:20:26
103.602509,36.010885,2021-02-23 06:21:50
103.802915,36.090416,2021-05-04 22:28:52
103.741200,36.216355,2021-02-18 18:37:56
103.755452,35.707860,2021-04-29 05:03:13
103.829329,35.889555,2021-03-17 07:20:14
103.886266,36.238000,2021-01-17 17:25:33
103.376864,35.805247,2021-02-27 02:28:52
103.089714,36.118984,2021-05-04 02:08:57
103.815455,35.942954,2021-04-19 10:44:28
103.879821,35.998516,2021-01-28 11:05:29
103.302544,36.331658,2021-04-10 09:44:20
103.683389,35.625250,2021-01-08 22:50:55
103.694300,35.700073,2021-04-11 18:26:29
103.722109,36.201051,2021-01-07 22:00:19
103.150314,36.271876,2021-01-20 00:43:39
103.726755,36.291384,2021-01-08 20:19:11
103.215478,35.700768,2021-02-12 21:45:43
103.404139,36.138915,2021-03-26 02:29:52
103.316179,36.256541,2021-03-05 02:27:22
103.543307,36.195007,2021-01-02 11:28:38
103.392483,35.695738,2021-04-22 02:06:38
103.565151,35.793520,2021-03-25 22:16:43
103.379956,35.837763,2021-04-23 10:03:10
103.443723,36.010146,2021-03-28 05:44:02
103.115630,36.267338,2021-02-19 18:31:13
103.747053,35.760885,2021-01-08 02:41:08
103.674045,36.062774,2021-04-09 02:00:12
103.698369,35.753547,2021-04-27 23:38:15
103.359301,36.412587,2021-01-22 12:54:32
103.730088,36.217473,2021-03-16 11:54:19
103.527691,36.461958,2021-01-04 12:46:05
103.708959,36.247763,2021-01-17 02:07:27
103.428212,36.029099,2021-02-05 01:11:43
103.722041,36.091013,2021-02-20 05:59:56
103.300717,35.897696,2021-03-01 06:45:48
103.182905,35.954778,2021-04-30 02:57:30
103.427467,36.014855,2021-01-28 19:15:25
103.222238,35.886665,2021-03-18 03:23:09
103.664862,35.878740,2021-04-24 03:42:56
103.096973,36.235724,2021-01-04 06:18:06
103.353947,36.419681,2021-04-29 23:44:27
103.461100,36.062808,2021-03-04 11:06:50
103.665130,36.344619,2021-04-10 08:34:41
103.505998,36.415935,2021-01-01 03:57:08
103.676310,36.120645,2021-01-13 11:21:22
103.917192,35.973349,2021-02-10 18:53:57
103.415773,36.408792,2021-02-26 22:10:37
103.232486,36.130880,2021-03-30 04:44:16
103.604162,35.939114,2021-02-07 13:42:57
103.191387,36.176161,2021-04-01 07:29:04
103.809276,35.996729,2021-04-12 11:17:07
103.550378,36.074689,2021-01-19 23:00:40
103.709410,36.123038,2021-01-25 05:09:35
103.464229,36.267826,2021-03-27 22:01:16
103.487604,35.677238,2021-04-01 23:46:07
103.275389,36.411479,2021-01-23 06:50:09
103.748691,36.023339,2021-04-08 22:33:17
103.874485,35.821130,2021-01-12 23:43:32
103.322287,35.958136,2021-04-19 03:59:30
103.634135,35.648344,2021-03-16 11:52:39
103.563742,36.426292,2021-04-28 07:54:02
103.314323,35.855676,2021-04-13 01:57:20
103.663738,35.816954,2021-03-27 22:30:46
103.501549,35.639564,2021-04-05 14:42:14
103.409624,36.395325,2021-03-01 06:54:01
103.599720,36.257196,2021-02-03 21:05:10
103.479923,36.389038,2021-05-01 07:26:33
103.752137,36.176890,2021-03-24 22:40:19
103.511906,35.955957,2021-04-20 12:12:29
103.619908,35.878336,2021-04-17 11:15:00
103.749885,35.862494,2021-04-16 02:33:27
103.301445,36.303436,2021-04-29 03:31:44
103.506637,35.623089,2021-02-08 01:29:38
103.438662,35.721169,2021-02-25 23:59:31
103.656580,35.935299,2021-01-29 16:37:05
103.829373,36.214454,2021-02-15 14:04:19
103.201955,36.312225,2021-02-24 08:01:50
103.491925,35.922867,2021-02-16 11:47:17
103.393824,35.768659,2021-02-25 17:36:06
103.280697,36.013025,2021-02-20 04:49:28
103.278181,36.201618,2021-03-16 13:59:01
103.838509,36.299432,2021-03-21 11:59:14
103.196669,36.243238,2021-03-12 20:47:12
103.585715,36.109590,2021-01-18 22:24:05
103.579891,36.413904,2021-04-11 11:39:27
103.394522,36.243285,2021-02-26 12:11:40
103.512605,36.396382,2021-04-20 04:11:31
103.174269,35.960471,2021-04-13 09:19:54
103.584353,35.888949,2021-02-03 15:43:20
103.758128,35.878913,2021-01-01 11:09:07
103.221789,35.771905,2021-04-02 19:52:01
103.246907,36.170402,2021-04-25 15:39:50
103.636130,36.446699,2021-02-19 11:47:14
103.770943,36.346985,2021-03-15 11:13:55
103.498396,35.930643,2021-04-01 11:52:48
103.832791,35.994869,2021-03-13 10:38:18
103.263474,35.660079,2021-02-14 11:13:45
103.731757,35.955843,2021-04-11 10:04:12
103.253757,36.172664,2021-03-20 01:37:40
103.207621,36.123964,2021-01-16 03:09:25
103.282807,36.113088,2021-05-06 01:04:00
103.621033,35.789015,2021-04-29 10:02:29
103.296543,36.019783,2021-01-07 02:28:00
103.815835,36.250242,2021-03-25 23:45:17
103.332078,36.125520,2021-04-17 23:28:15
103.413864,35.940985,2021-05-05 15:23:50
103.596239,36.110154,2021-01-23 06:55:57
103.513870,35.885122,2021-02-21 07:06:39
103.136829,35.809309,2021-03-18 16:01:47
103.447898,35.858755,2021-04-29 02:10:29
103.444268,36.334315,2021-03-16 13:52:31
103.453934,36.130785,2021-02-23 05:09:17
103.218429,35.823747,2021-01-14 01:20:33
103.667653,36.301081,2021-02-23 12:26:17
103.114175,36.101316,2021-01-16 09:40:03
103.274796,36.236392,2021-04-04 11:32:06
103.399447,35.961593,2021-01-04 06:48:43
103.219173,36.042809,2021-01-09 01:02:49
103.297573,36.061473,2021-04-05 02:25:07
103.817069,36.037810,2021-05-02 12:52:30
103.525986,36.309146,2021-04-04 04:44:15
103.487820,35.716801,2021-02-26 19:23:36
103.492805,36.184475,2021-01-29 02:20:15
103.725319,36.217305,2021-04-03 09:53:41
103.135214,35.834991,2021-03-31 23:13:51
103.051724,36.007814,2021-03-17 11:05:29
103.561011,36.169860,2021-04-02 05:04:52
103.221702,36.289840,2021-03-01 12:21:16
103.312402,36.410237,2021-04-01 01:34:34
103.567299,36.043070,2021-03-07 18:20:22
103.795400,36.269307,2021-02-07 13:48:27
103.692978,36.089884,2021-04-06 16:10:55
103.363302,35.887644,2021-02-04 09:37:32
103.390050,35.727371,2021-04-02 07:08:55
103.439289,36.235624,2021-04-15 20:05:51
103.256624,35.918666,2021-04-23 02:30:46
103.550034,36.434440,2021-01-29 07:41:57
103.465116,35.891433,2021-02-27 10:54:18
103.885819,36.059718,2021-01-05 18:54:44
103.479197,36.180918,2021-03-21 14:30:03
103.360454,35.630537,2021-04-21 17:36:00
103.325370,35.635399,2021-02-18 00:58:50
103.396778,35.769541,2021-02-09 23:02:39
103.131433,36.213768,2021-02-21 22:05:12
103.638043,36.226945,2021-03-10 09:04:44
